# imp 軸 ID 網羅 + 3 段確認証跡 (生成: 2026-05-02T16:46:01+09:00)
# 走査: docs/05_実装, パターン: IMP-[A-Z]+-[A-Z]+-[0-9]+
# 列挙 ID 数: 718
# 走査範囲: docs / impl(src infra deploy tools examples) / tests(tests + src 内 test ファイル)
# SHIP_STATUS 動作証跡: docs/SHIP_STATUS.md 内で検証済 / 実機 / round-trip 等のキーワード共起
# 判定列は空欄。Claude は分類材料のみ提示、PASS / PARTIAL / FAIL の判定は人間が AUDIT.md で行う

id | docs_refs | impl_refs | test_refs | ship_verified_kw | classification_material
IMP-DIR-ROOT-001 | 10 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-002 | 9 | 9 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-ROOT-003 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-004 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-005 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-006 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-007 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-008 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-009 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-010 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-011 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-012 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-013 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-ROOT-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-126 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-127 | 8 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-SPARSE-128 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-129 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-130 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-131 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-132 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-133 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-SPARSE-145 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-010 | 13 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-018 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-DORA-021 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-050 | 15 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-051 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-052 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-053 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-054 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-055 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-056 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-057 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-058 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-EMR-059 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-POL-001 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-POL-002 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-POL-003 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-POL-004 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-POL-005 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-POL-006 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-POL-007 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-030 | 11 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-031 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-032 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-033 | 8 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DX-SCAF-034 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-035 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-036 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-037 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-038 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SCAF-039 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-021 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-022 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-023 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-024 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-025 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-026 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-027 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-028 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-SPC-029 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-040 | 11 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-041 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-042 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-043 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-044 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-045 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-046 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-047 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-048 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DX-TFC-049 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-050 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-051 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-052 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-053 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-054 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-055 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-056 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-EB-057 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-060 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-061 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-062 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-063 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-064 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-065 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-066 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-067 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-068 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-069 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-070 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-071 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-INC-072 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-020 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-021 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-022 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-023 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-024 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-025 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-026 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-027 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-028 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-LGTM-029 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-010 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-011 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-012 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-013 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-014 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-015 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-016 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-017 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-018 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-OTEL-019 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-POL-001 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-POL-002 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-POL-003 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-POL-004 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-POL-005 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-POL-006 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-POL-007 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-030 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-031 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-032 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-033 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-034 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-035 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-036 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-037 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-038 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-PYR-039 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-080 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-081 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-082 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-083 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-084 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-085 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-086 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-087 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-088 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-RB-089 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLI-003 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-040 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-041 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-042 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-043 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-044 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-045 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-046 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-047 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-OBS-SLO-048 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-020 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-023 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-024 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-025 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-026 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-ADR-027 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-010 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-015 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-016 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-KYV-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-POL-001 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-POL-002 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-POL-003 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-POL-004 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-POL-005 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-POL-006 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-POL-007 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-040 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-041 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-042 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-043 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-044 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-045 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-046 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-STR-047 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-030 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-031 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-032 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-033 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-034 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-035 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-036 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-POL-TR-037 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-010 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-ARG-018 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-AT-040 | 8 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-REL-AT-041 | 1 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-REL-AT-042 | 1 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-REL-AT-043 | 1 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-REL-AT-044 | 1 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-REL-AT-045 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-AT-046 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-AT-047 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-AT-048 | 1 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-REL-AT-049 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-026 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-030 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-031 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-032 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-033 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-034 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-035 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-036 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-037 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-038 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-FFD-039 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-020 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-022 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-023 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-024 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-025 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-026 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-027 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-028 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-PD-029 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-POL-001 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-POL-002 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-POL-003 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-POL-004 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-POL-005 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-POL-006 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-POL-007 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-050 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-051 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-052 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-053 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-054 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-055 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-056 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-057 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-058 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-REL-RB-059 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-060 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-061 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-062 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-063 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-064 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-065 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-066 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-067 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-068 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-069 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-CRT-070 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-010 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-011 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-016 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-020 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-021 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KC-023 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-KEY-001 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-040 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-041 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-042 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-043 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-044 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-045 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-046 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-047 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-048 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-049 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-OBO-050 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-POL-001 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-POL-002 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-POL-003 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-POL-004 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-POL-005 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-POL-006 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-POL-007 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-050 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-051 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-052 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-053 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-054 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-055 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-056 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-057 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-058 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-REV-059 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-020 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-023 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-024 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-025 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-026 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-SEC-SP-027 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
