# imp trace 監査 (生成: 2026-05-02T16:52:53+09:00)
# ID 数: 718
# 動機: grep ベース coverage が「ID 直引用しない」性質で低スコアになる問題への補正
# 列定義:
#   direct        = src/infra/deploy/tools/examples で ID 直接 grep ヒット (coverage と重複)
#   verify        = infra/security/, infra/observability/, deploy/rollouts/, ops/, tests/{contract,e2e,fuzz} 内の ID 引用
#   cocited_fr    = ID 言及 docs に同居する FR-T1-* のうち、impl_refs>0 の件数
#   cocited_adr   = ID 言及 docs に同居する ADR-* のうち、impl_refs>0 の件数
#   trace_status  = どの経路で reach できるかの集約

id | direct | verify | cocited_fr | cocited_adr | trace_status
IMP-DX-DORA-014 | 0 | 0 | 0 | 1 | reach(via-adr)
IMP-DX-DORA-015 | 0 | 0 | 0 | 1 | reach(via-adr)
IMP-DX-DORA-016 | 0 | 0 | 0 | 1 | reach(via-adr)
IMP-DX-DORA-017 | 0 | 0 | 0 | 1 | reach(via-adr)
IMP-DX-DORA-018 | 0 | 0 | 0 | 1 | reach(via-adr)
IMP-DX-DORA-019 | 0 | 0 | 0 | 1 | reach(via-adr)
IMP-DX-DORA-020 | 0 | 0 | 0 | 1 | reach(via-adr)
IMP-DX-DORA-021 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-EMR-050 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-EMR-051 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-EMR-052 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-EMR-053 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-DX-EMR-054 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-EMR-055 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-EMR-056 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-EMR-057 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-EMR-058 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-EMR-059 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-DX-POL-001 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-POL-002 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-DX-POL-003 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-POL-004 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-POL-005 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-POL-006 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-POL-007 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SCAF-030 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-SCAF-031 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SCAF-032 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SCAF-033 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-DX-SCAF-034 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SCAF-035 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-SCAF-036 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SCAF-037 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SCAF-038 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SCAF-039 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-DX-SPC-021 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-SPC-022 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-SPC-023 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SPC-024 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-SPC-025 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-DX-SPC-026 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-DX-SPC-027 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-SPC-028 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-DX-SPC-029 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-TFC-040 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-TFC-041 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-TFC-042 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-DX-TFC-043 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-DX-TFC-044 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-TFC-045 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-TFC-046 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-TFC-047 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-TFC-048 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-DX-TFC-049 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-OBS-EB-050 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-EB-051 | 0 | 0 | 0 | 9 | reach(via-adr)
IMP-OBS-EB-052 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-EB-053 | 0 | 0 | 0 | 31 | reach(via-adr)
IMP-OBS-EB-054 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-EB-055 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-EB-056 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-EB-057 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-INC-060 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-INC-061 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-062 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-063 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-OBS-INC-064 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-OBS-INC-065 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-066 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-067 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-068 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-069 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-070 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-071 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-INC-072 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-020 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-021 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-022 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-023 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-024 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-025 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-026 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-027 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-028 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-LGTM-029 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-OTEL-010 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-OTEL-011 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-012 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-013 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-014 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-015 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-016 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-017 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-018 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-OTEL-019 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-POL-001 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-POL-002 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-POL-003 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-OBS-POL-004 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-POL-005 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-OBS-POL-006 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-POL-007 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-030 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-031 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-032 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-033 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-034 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-035 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-036 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-037 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-038 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-PYR-039 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-080 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-081 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-082 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-083 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-084 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-085 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-086 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-087 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-088 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-RB-089 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-SLI-003 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-OBS-SLO-040 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-OBS-SLO-041 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-SLO-042 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-SLO-043 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-SLO-044 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-SLO-045 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-OBS-SLO-046 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-OBS-SLO-047 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-OBS-SLO-048 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-POL-ADR-020 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-ADR-021 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-ADR-022 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-ADR-023 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-ADR-024 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-ADR-025 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-ADR-026 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-ADR-027 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-KYV-010 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-POL-KYV-011 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-012 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-013 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-014 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-015 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-016 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-017 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-018 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-019 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-020 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-021 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-KYV-022 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-POL-001 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-POL-POL-002 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-POL-POL-003 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-POL-POL-004 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-POL-POL-005 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-POL-POL-006 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-POL-007 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-POL-STR-040 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-POL-STR-041 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-STR-042 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-STR-043 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-STR-044 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-STR-045 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-STR-046 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-STR-047 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-POL-TR-030 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-POL-TR-031 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-TR-032 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-TR-033 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-TR-034 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-TR-035 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-TR-036 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-POL-TR-037 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-ARG-010 | 0 | 0 | 0 | 31 | reach(via-adr)
IMP-REL-ARG-011 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-ARG-012 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-ARG-013 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-ARG-014 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-ARG-015 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-ARG-016 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-ARG-017 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-ARG-018 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-AT-040 | 3 | 2 | 1 | 39 | reach(direct+verify+via-fr+via-adr)
IMP-REL-AT-041 | 2 | 2 | 0 | 3 | reach(direct+verify+via-adr)
IMP-REL-AT-042 | 2 | 2 | 0 | 3 | reach(direct+verify+via-adr)
IMP-REL-AT-043 | 2 | 2 | 0 | 3 | reach(direct+verify+via-adr)
IMP-REL-AT-044 | 2 | 2 | 0 | 3 | reach(direct+verify+via-adr)
IMP-REL-AT-045 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-AT-046 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-AT-047 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-AT-048 | 2 | 1 | 0 | 3 | reach(direct+verify+via-adr)
IMP-REL-AT-049 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-FFD-026 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-FFD-030 | 0 | 0 | 0 | 31 | reach(via-adr)
IMP-REL-FFD-031 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-FFD-032 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-FFD-033 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-FFD-034 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-FFD-035 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-FFD-036 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-FFD-037 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-REL-FFD-038 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-FFD-039 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-REL-PD-020 | 0 | 0 | 0 | 31 | reach(via-adr)
IMP-REL-PD-021 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-REL-PD-022 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-REL-PD-023 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-REL-PD-024 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-PD-025 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-REL-PD-026 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-PD-027 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-REL-PD-028 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-REL-PD-029 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-POL-001 | 0 | 0 | 0 | 31 | reach(via-adr)
IMP-REL-POL-002 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-POL-003 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-POL-004 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-POL-005 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-REL-POL-006 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-POL-007 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-REL-RB-050 | 0 | 0 | 0 | 31 | reach(via-adr)
IMP-REL-RB-051 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-REL-RB-052 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-RB-053 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-RB-054 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-RB-055 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-REL-RB-056 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-RB-057 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-RB-058 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-REL-RB-059 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-CRT-060 | 0 | 0 | 0 | 13 | reach(via-adr)
IMP-SEC-CRT-061 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-CRT-062 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-CRT-063 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SEC-CRT-064 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SEC-CRT-065 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-CRT-066 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-CRT-067 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-CRT-068 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-CRT-069 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SEC-CRT-070 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-KC-010 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-KC-011 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SEC-KC-012 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-013 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-014 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-015 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-016 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-KC-017 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-018 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-019 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-020 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SEC-KC-021 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-KC-022 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-KC-023 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-KEY-001 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-OBO-040 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-OBO-041 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SEC-OBO-042 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-OBO-043 | 0 | 0 | 0 | 12 | reach(via-adr)
IMP-SEC-OBO-044 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-OBO-045 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-SEC-OBO-046 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-OBO-047 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-OBO-048 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-OBO-049 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SEC-OBO-050 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-POL-001 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-POL-002 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-POL-003 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SEC-POL-004 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-POL-005 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-POL-006 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-POL-007 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SEC-REV-050 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-REV-051 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-REV-052 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-REV-053 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-REV-054 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-REV-055 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SEC-REV-056 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-REV-057 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-REV-058 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-REV-059 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-SEC-SP-020 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SEC-SP-021 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-022 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-023 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-024 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-025 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-026 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SEC-SP-027 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-028 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-029 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-030 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-031 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SEC-SP-032 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-033 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-034 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-035 | 0 | 0 | 0 | 4 | reach(via-adr)
IMP-SEC-SP-036 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-COS-010 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-COS-011 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-COS-012 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SUP-COS-013 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-COS-014 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-COS-015 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-COS-016 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-COS-017 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SUP-COS-018 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SUP-COS-019 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FLG-050 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FLG-051 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FLG-052 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FLG-053 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SUP-FLG-054 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SUP-FLG-055 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SUP-FLG-056 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FLG-057 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-SUP-FLG-058 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FOR-040 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FOR-041 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-FOR-042 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-SUP-FOR-043 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-SUP-FOR-044 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SUP-FOR-045 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-SUP-FOR-046 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-SUP-FOR-047 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-SUP-FOR-048 | 0 | 0 | 0 | 5 | reach(via-adr)
IMP-SUP-FOR-049 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-POL-001 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-POL-002 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-POL-003 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-POL-004 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-POL-005 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-POL-006 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-POL-007 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SBM-020 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SBM-021 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SUP-SBM-022 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SBM-023 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SBM-024 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SUP-SBM-025 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SBM-026 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SBM-027 | 0 | 0 | 0 | 6 | reach(via-adr)
