# ds trace 監査 (生成: 2026-05-02T14:42:55+09:00)
# ID 数: 1416
# 動機: grep ベース coverage が「ID 直引用しない」性質で低スコアになる問題への補正
# 列定義:
#   direct        = src/infra/deploy/tools/examples で ID 直接 grep ヒット (coverage と重複)
#   verify        = infra/security/, infra/observability/, deploy/rollouts/, ops/, tests/{contract,e2e,fuzz} 内の ID 引用
#   cocited_fr    = ID 言及 docs に同居する FR-T1-* のうち、impl_refs>0 の件数
#   cocited_adr   = ID 言及 docs に同居する ADR-* のうち、impl_refs>0 の件数
#   trace_status  = どの経路で reach できるかの集約

id | direct | verify | cocited_fr | cocited_adr | trace_status
DS-DEVX-MET-010 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-DEVX-MET-011 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-DEVX-MET-012 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-DEVX-TEST-001 | 0 | 0 | 15 | 3 | reach(via-fr+via-adr)
DS-DEVX-TEST-002 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-003 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-004 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-005 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-006 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-007 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-008 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-009 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-010 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-DEVX-TEST-011 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-MIG-CUT-001 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-MIG-CUT-002 | 0 | 0 | 17 | 7 | reach(via-fr+via-adr)
DS-MIG-CUT-003 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-004 | 0 | 0 | 0 | 23 | reach(via-adr)
DS-MIG-CUT-005 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-006 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-007 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-008 | 0 | 0 | 0 | 5 | reach(via-adr)
DS-MIG-CUT-009 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-010 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-011 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-012 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-013 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-014 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-015 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-016 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-017 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-018 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-019 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-020 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-021 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-022 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-CUT-023 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-DATA-001 | 0 | 0 | 16 | 23 | reach(via-fr+via-adr)
DS-MIG-DATA-002 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-003 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-004 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-005 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-006 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-007 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-008 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-009 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-010 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-011 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-012 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-013 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-014 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-015 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-016 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-DATA-017 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-MIG-RB-001 | 0 | 0 | 15 | 5 | reach(via-fr+via-adr)
DS-MIG-RB-002 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-003 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-004 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-005 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-006 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-007 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-008 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-009 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-010 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-011 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-012 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-013 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-MIG-RB-014 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-NFR-AVL-001 | 0 | 0 | 16 | 13 | reach(via-fr+via-adr)
DS-NFR-AVL-002 | 0 | 0 | 2 | 2 | reach(via-fr+via-adr)
DS-NFR-AVL-003 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-004 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-005 | 0 | 0 | 0 | 23 | reach(via-adr)
DS-NFR-AVL-006 | 0 | 0 | 0 | 23 | reach(via-adr)
DS-NFR-AVL-007 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-NFR-AVL-008 | 0 | 0 | 0 | 23 | reach(via-adr)
DS-NFR-AVL-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-010 | 0 | 0 | 0 | 7 | reach(via-adr)
DS-NFR-AVL-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-015 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-016 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-017 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-018 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-019 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-020 | 0 | 0 | 0 | 0 | unreached
DS-NFR-AVL-021 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-001 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-CAP-002 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-003 | 0 | 0 | 16 | 7 | reach(via-fr+via-adr)
DS-NFR-CAP-004 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-005 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-006 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-007 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-CAP-008 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-010 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-CAP-015 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-CAP-016 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-CAP-017 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-COMP-001 | 0 | 0 | 5 | 2 | reach(via-fr+via-adr)
DS-NFR-COMP-002 | 0 | 0 | 4 | 3 | reach(via-fr+via-adr)
DS-NFR-COMP-003 | 0 | 0 | 7 | 2 | reach(via-fr+via-adr)
DS-NFR-COMP-004 | 0 | 0 | 17 | 4 | reach(via-fr+via-adr)
DS-NFR-COMP-005 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-006 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-008 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-010 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-015 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-016 | 0 | 0 | 0 | 0 | unreached
DS-NFR-COMP-017 | 0 | 0 | 0 | 0 | unreached
DS-NFR-DR-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-ENV-001 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-002 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-003 | 0 | 0 | 15 | 3 | reach(via-fr+via-adr)
DS-NFR-ENV-004 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-005 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-006 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-007 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-008 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-009 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-010 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-011 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-012 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-013 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-014 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-015 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-016 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-017 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-018 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-019 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-020 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-021 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-022 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-023 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-024 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-025 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-ENV-026 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-OBS-001 | 0 | 0 | 2 | 24 | reach(via-fr+via-adr)
DS-NFR-OBS-002 | 0 | 0 | 16 | 24 | reach(via-fr+via-adr)
DS-NFR-OBS-003 | 0 | 0 | 2 | 5 | reach(via-fr+via-adr)
DS-NFR-OBS-004 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-005 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-006 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-008 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-010 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OBS-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-001 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-002 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-003 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-OPS-004 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-005 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-006 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-NFR-OPS-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-008 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-OPS-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-010 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-015 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-NFR-OPS-016 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-017 | 0 | 0 | 0 | 0 | unreached
DS-NFR-OPS-020 | 0 | 0 | 3 | 2 | reach(via-fr+via-adr)
DS-NFR-PERF-001 | 0 | 0 | 8 | 3 | reach(via-fr+via-adr)
DS-NFR-PERF-002 | 0 | 0 | 4 | 3 | reach(via-fr+via-adr)
DS-NFR-PERF-003 | 0 | 0 | 18 | 23 | reach(via-fr+via-adr)
DS-NFR-PERF-004 | 0 | 0 | 20 | 7 | reach(via-fr+via-adr)
DS-NFR-PERF-005 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-NFR-PERF-006 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-008 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-PERF-009 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-PERF-010 | 0 | 0 | 18 | 7 | reach(via-fr+via-adr)
DS-NFR-PERF-011 | 0 | 0 | 17 | 4 | reach(via-fr+via-adr)
DS-NFR-PERF-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-015 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-016 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-017 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-018 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-019 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-020 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PERF-021 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-001 | 0 | 0 | 21 | 10 | reach(via-fr+via-adr)
DS-NFR-PRV-002 | 0 | 0 | 8 | 2 | reach(via-fr+via-adr)
DS-NFR-PRV-003 | 0 | 0 | 5 | 4 | reach(via-fr+via-adr)
DS-NFR-PRV-004 | 0 | 0 | 5 | 2 | reach(via-fr+via-adr)
DS-NFR-PRV-005 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-006 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-008 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-010 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-015 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-016 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-017 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-NFR-PRV-018 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-019 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-020 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-021 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-022 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-023 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-024 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-025 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-026 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-027 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-028 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-029 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-030 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-031 | 0 | 0 | 0 | 0 | unreached
DS-NFR-PRV-032 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SEC-001 | 0 | 0 | 17 | 23 | reach(via-fr+via-adr)
DS-NFR-SEC-002 | 0 | 0 | 1 | 23 | reach(via-fr+via-adr)
DS-NFR-SEC-003 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-004 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-005 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-006 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-007 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-008 | 0 | 0 | 1 | 23 | reach(via-fr+via-adr)
DS-NFR-SEC-009 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-010 | 0 | 0 | 6 | 5 | reach(via-fr+via-adr)
DS-NFR-SEC-011 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-012 | 0 | 0 | 6 | 4 | reach(via-fr+via-adr)
DS-NFR-SEC-013 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-014 | 0 | 0 | 4 | 4 | reach(via-fr+via-adr)
DS-NFR-SEC-015 | 0 | 0 | 5 | 4 | reach(via-fr+via-adr)
DS-NFR-SEC-016 | 0 | 0 | 5 | 4 | reach(via-fr+via-adr)
DS-NFR-SEC-017 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-018 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-019 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-020 | 0 | 0 | 5 | 5 | reach(via-fr+via-adr)
DS-NFR-SEC-021 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-022 | 0 | 0 | 1 | 5 | reach(via-fr+via-adr)
DS-NFR-SEC-023 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-024 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-025 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-026 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-027 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-028 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-029 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-030 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-031 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-032 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-033 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-034 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-035 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-036 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-037 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-038 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-039 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-040 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-041 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-042 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-043 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-044 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-045 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-046 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-047 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-048 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-049 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-050 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-051 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-052 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SEC-053 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-SLO-001 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-002 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-003 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-004 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-005 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-006 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-008 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-010 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-015 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-016 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-017 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-018 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-019 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-020 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-021 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-022 | 0 | 0 | 0 | 0 | unreached
DS-NFR-SLO-106 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-001 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-THM-002 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-003 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-004 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-005 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-006 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-007 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-008 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-009 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-010 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-011 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-012 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-013 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-014 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-015 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-016 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-017 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-018 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-NFR-THM-019 | 0 | 0 | 0 | 0 | unreached
DS-NFR-THM-020 | 0 | 0 | 0 | 0 | unreached
DS-OPS-ENV-001 | 0 | 0 | 15 | 4 | reach(via-fr+via-adr)
DS-OPS-ENV-002 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-003 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-004 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-005 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-006 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-007 | 8 | 0 | 1 | 2 | reach(direct+via-fr+via-adr)
DS-OPS-ENV-008 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-009 | 2 | 0 | 1 | 2 | reach(direct+via-fr+via-adr)
DS-OPS-ENV-010 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-011 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-OPS-ENV-012 | 0 | 1 | 15 | 4 | reach(verify+via-fr+via-adr)
DS-OPS-EOL-001 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-EOL-002 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EOL-003 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EOL-004 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EOL-005 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EOL-006 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EOL-007 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EOL-008 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EOL-009 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EXIT-001 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-EXIT-002 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EXIT-003 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EXIT-004 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EXIT-005 | 0 | 0 | 0 | 0 | unreached
