# ds 軸 ID 網羅 + 3 段確認証跡 (生成: 2026-05-02T18:14:35+09:00)
# 走査: docs/04_概要設計, パターン: DS-[A-Z]+-[A-Z]+-[0-9]+
# 列挙 ID 数: 1416
# 走査範囲: docs / impl(src infra deploy tools examples) / tests(tests + src 内 test ファイル)
# SHIP_STATUS 動作証跡: docs/SHIP_STATUS.md 内で検証済 / 実機 / round-trip 等のキーワード共起
# 判定列は空欄。Claude は分類材料のみ提示、PASS / PARTIAL / FAIL の判定は人間が AUDIT.md で行う

id | docs_refs | impl_refs | test_refs | ship_verified_kw | classification_material
DS-DEVX-MET-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-MET-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-MET-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-MET-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-MET-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-MET-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-MET-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-MET-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-001 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-DEVX-TEST-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-001 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-002 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-004 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-008 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-CUT-023 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-001 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-DATA-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-001 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-MIG-RB-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-001 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-002 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-003 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-005 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-006 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-007 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-008 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-010 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-012 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-AVL-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-001 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-003 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-007 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-015 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-016 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-CAP-017 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-001 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-002 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-003 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-004 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-005 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-011 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-COMP-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-DR-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-001 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-003 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-023 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-024 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-025 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-ENV-026 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-001 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-002 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-003 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OBS-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-001 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-003 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-006 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-008 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-013 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-015 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-OPS-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-001 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-002 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-003 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-004 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-005 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-008 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-009 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-010 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-011 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-013 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PERF-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-001 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-002 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-003 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-004 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-017 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-023 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-024 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-025 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-026 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-027 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-028 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-029 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-030 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-031 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-PRV-032 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-001 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-002 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-007 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-008 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-010 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-012 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-014 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-015 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-016 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-020 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-022 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-023 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-024 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-025 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-026 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-027 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-028 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-029 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-030 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-031 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-032 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-033 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-034 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-035 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-036 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-037 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-038 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-039 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-040 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-041 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-042 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-043 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-044 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-045 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-046 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-047 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-048 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-049 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-050 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-051 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-052 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SEC-053 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-001 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-016 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-017 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-020 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-SLO-106 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-001 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-002 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-006 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-007 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-008 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
DS-NFR-THM-010 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
